"","x","y","z"
"21538",3,"c",2016-10-01
"21539",4,"d",2016-11-01
"21540",5,"e",2016-12-01
"21541",1,"a",2016-08-01
"21542",1,"b",2016-09-01
"21543",3,"c",2016-10-01
"21544",4,"d",2016-11-01
"21545",5,"e",2016-12-01
"21546",1,"a",2016-08-01
"21547",1,"b",2016-09-01
"21548",3,"c",2016-10-01
"21549",4,"d",2016-11-01
"21550",5,"e",2016-12-01
"21551",1,"a",2016-08-01
"21552",1,"b",2016-09-01
"21553",3,"c",2016-10-01
"21554",4,"d",2016-11-01
"21555",5,"e",2016-12-01
"21556",1,"a",2016-08-01
"21557",1,"b",2016-09-01
"21558",3,"c",2016-10-01
"21559",4,"d",2016-11-01
"21560",5,"e",2016-12-01
"21561",1,"a",2016-08-01
"21562",1,"b",2016-09-01
"21563",3,"c",2016-10-01
"21564",4,"d",2016-11-01
"21565",5,"e",2016-12-01
"21566",1,"a",2016-08-01
"21567",1,"b",2016-09-01
"21568",3,"c",2016-10-01
"21569",4,"d",2016-11-01
"21570",5,"e",2016-12-01
"21571",1,"a",2016-08-01
"21572",1,"b",2016-09-01
"21573",3,"c",2016-10-01
"21574",4,"d",2016-11-01
"21575",5,"e",2016-12-01
"21576",1,"a",2016-08-01
"21577",1,"b",2016-09-01
"21578",3,"c",2016-10-01
"21579",4,"d",2016-11-01
"21580",5,"e",2016-12-01
"21581",1,"a",2016-08-01
"21582",1,"b",2016-09-01
"21583",3,"c",2016-10-01
"21584",4,"d",2016-11-01
"21585",5,"e",2016-12-01
"21586",1,"a",2016-08-01
"21587",1,"b",2016-09-01
"21588",3,"c",2016-10-01
"21589",4,"d",2016-11-01
"21590",5,"e",2016-12-01
"21591",1,"a",2016-08-01
"21592",1,"b",2016-09-01
"21593",3,"c",2016-10-01
"21594",4,"d",2016-11-01
"21595",5,"e",2016-12-01
"21596",1,"a",2016-08-01
"21597",1,"b",2016-09-01
"21598",3,"c",2016-10-01
"21599",4,"d",2016-11-01
"21600",5,"e",2016-12-01
"21601",1,"a",2016-08-01
"21602",1,"b",2016-09-01
"21603",3,"c",2016-10-01
"21604",4,"d",2016-11-01
"21605",5,"e",2016-12-01
"21606",1,"a",2016-08-01
"21607",1,"b",2016-09-01
"21608",3,"c",2016-10-01
"21609",4,"d",2016-11-01
"21610",5,"e",2016-12-01
"21611",1,"a",2016-08-01
"21612",1,"b",2016-09-01
"21613",3,"c",2016-10-01
"21614",4,"d",2016-11-01
"21615",5,"e",2016-12-01
"21616",1,"a",2016-08-01
"21617",1,"b",2016-09-01
"21618",3,"c",2016-10-01
"21619",4,"d",2016-11-01
"21620",5,"e",2016-12-01
"21621",1,"a",2016-08-01
"21622",1,"b",2016-09-01
"21623",3,"c",2016-10-01
"21624",4,"d",2016-11-01
"21625",5,"e",2016-12-01
"21626",1,"a",2016-08-01
"21627",1,"b",2016-09-01
"21628",3,"c",2016-10-01
"21629",4,"d",2016-11-01
"21630",5,"e",2016-12-01
"21631",1,"a",2016-08-01
"21632",1,"b",2016-09-01
"21633",3,"c",2016-10-01
"21634",4,"d",2016-11-01
"21635",5,"e",2016-12-01
"21636",1,"a",2016-08-01
"21637",1,"b",2016-09-01
"21638",3,"c",2016-10-01
"21639",4,"d",2016-11-01
"21640",5,"e",2016-12-01
"21641",1,"a",2016-08-01
"21642",1,"b",2016-09-01
"21643",3,"c",2016-10-01
"21644",4,"d",2016-11-01
"21645",5,"e",2016-12-01
"21646",1,"a",2016-08-01
"21647",1,"b",2016-09-01
"21648",3,"c",2016-10-01
"21649",4,"d",2016-11-01
"21650",5,"e",2016-12-01
"21651",1,"a",2016-08-01
"21652",1,"b",2016-09-01
"21653",3,"c",2016-10-01
"21654",4,"d",2016-11-01
"21655",5,"e",2016-12-01
"21656",1,"a",2016-08-01
"21657",1,"b",2016-09-01
"21658",3,"c",2016-10-01
"21659",4,"d",2016-11-01
"21660",5,"e",2016-12-01
"21661",1,"a",2016-08-01
"21662",1,"b",2016-09-01
"21663",3,"c",2016-10-01
"21664",4,"d",2016-11-01
"21665",5,"e",2016-12-01
"21666",1,"a",2016-08-01
"21667",1,"b",2016-09-01
"21668",3,"c",2016-10-01
"21669",4,"d",2016-11-01
"21670",5,"e",2016-12-01
"21671",1,"a",2016-08-01
"21672",1,"b",2016-09-01
"21673",3,"c",2016-10-01
"21674",4,"d",2016-11-01
"21675",5,"e",2016-12-01
"21676",1,"a",2016-08-01
"21677",1,"b",2016-09-01
"21678",3,"c",2016-10-01
"21679",4,"d",2016-11-01
"21680",5,"e",2016-12-01
"21681",1,"a",2016-08-01
"21682",1,"b",2016-09-01
"21683",3,"c",2016-10-01
"21684",4,"d",2016-11-01
"21685",5,"e",2016-12-01
"21686",1,"a",2016-08-01
"21687",1,"b",2016-09-01
"21688",3,"c",2016-10-01
"21689",4,"d",2016-11-01
"21690",5,"e",2016-12-01
"21691",1,"a",2016-08-01
"21692",1,"b",2016-09-01
"21693",3,"c",2016-10-01
"21694",4,"d",2016-11-01
"21695",5,"e",2016-12-01
"21696",1,"a",2016-08-01
"21697",1,"b",2016-09-01
"21698",3,"c",2016-10-01
"21699",4,"d",2016-11-01
"21700",5,"e",2016-12-01
"21701",1,"a",2016-08-01
"21702",1,"b",2016-09-01
"21703",3,"c",2016-10-01
"21704",4,"d",2016-11-01
"21705",5,"e",2016-12-01
"21706",1,"a",2016-08-01
"21707",1,"b",2016-09-01
"21708",3,"c",2016-10-01
"21709",4,"d",2016-11-01
"21710",5,"e",2016-12-01
"21711",1,"a",2016-08-01
"21712",1,"b",2016-09-01
"21713",3,"c",2016-10-01
"21714",4,"d",2016-11-01
"21715",5,"e",2016-12-01
"21716",1,"a",2016-08-01
"21717",1,"b",2016-09-01
"21718",3,"c",2016-10-01
"21719",4,"d",2016-11-01
"21720",5,"e",2016-12-01
"21721",1,"a",2016-08-01
"21722",1,"b",2016-09-01
"21723",3,"c",2016-10-01
"21724",4,"d",2016-11-01
"21725",5,"e",2016-12-01
"21726",1,"a",2016-08-01
"21727",1,"b",2016-09-01
"21728",3,"c",2016-10-01
"21729",4,"d",2016-11-01
"21730",5,"e",2016-12-01
"21731",1,"a",2016-08-01
"21732",1,"b",2016-09-01
"21733",3,"c",2016-10-01
"21734",4,"d",2016-11-01
"21735",5,"e",2016-12-01
"21736",1,"a",2016-08-01
"21737",1,"b",2016-09-01
"21738",3,"c",2016-10-01
"21739",4,"d",2016-11-01
"21740",5,"e",2016-12-01
"21741",1,"a",2016-08-01
"21742",1,"b",2016-09-01
"21743",3,"c",2016-10-01
"21744",4,"d",2016-11-01
"21745",5,"e",2016-12-01
"21746",1,"a",2016-08-01
"21747",1,"b",2016-09-01
"21748",3,"c",2016-10-01
"21749",4,"d",2016-11-01
"21750",5,"e",2016-12-01
"21751",1,"a",2016-08-01
"21752",1,"b",2016-09-01
"21753",3,"c",2016-10-01
"21754",4,"d",2016-11-01
"21755",5,"e",2016-12-01
"21756",1,"a",2016-08-01
"21757",1,"b",2016-09-01
"21758",3,"c",2016-10-01
"21759",4,"d",2016-11-01
"21760",5,"e",2016-12-01
"21761",1,"a",2016-08-01
"21762",1,"b",2016-09-01
"21763",3,"c",2016-10-01
"21764",4,"d",2016-11-01
"21765",5,"e",2016-12-01
"21766",1,"a",2016-08-01
"21767",1,"b",2016-09-01
"21768",3,"c",2016-10-01
"21769",4,"d",2016-11-01
"21770",5,"e",2016-12-01
"21771",1,"a",2016-08-01
"21772",1,"b",2016-09-01
"21773",3,"c",2016-10-01
"21774",4,"d",2016-11-01
"21775",5,"e",2016-12-01
"21776",1,"a",2016-08-01
"21777",1,"b",2016-09-01
"21778",3,"c",2016-10-01
"21779",4,"d",2016-11-01
"21780",5,"e",2016-12-01
"21781",1,"a",2016-08-01
"21782",1,"b",2016-09-01
"21783",3,"c",2016-10-01
"21784",4,"d",2016-11-01
"21785",5,"e",2016-12-01
"21786",1,"a",2016-08-01
"21787",1,"b",2016-09-01
"21788",3,"c",2016-10-01
"21789",4,"d",2016-11-01
"21790",5,"e",2016-12-01
"21791",1,"a",2016-08-01
"21792",1,"b",2016-09-01
"21793",3,"c",2016-10-01
"21794",4,"d",2016-11-01
"21795",5,"e",2016-12-01
"21796",1,"a",2016-08-01
"21797",1,"b",2016-09-01
"21798",3,"c",2016-10-01
"21799",4,"d",2016-11-01
"21800",5,"e",2016-12-01
"21801",1,"a",2016-08-01
"21802",1,"b",2016-09-01
"21803",3,"c",2016-10-01
"21804",4,"d",2016-11-01
"21805",5,"e",2016-12-01
"21806",1,"a",2016-08-01
"21807",1,"b",2016-09-01
"21808",3,"c",2016-10-01
"21809",4,"d",2016-11-01
"21810",5,"e",2016-12-01
"21811",1,"a",2016-08-01
"21812",1,"b",2016-09-01
"21813",3,"c",2016-10-01
"21814",4,"d",2016-11-01
"21815",5,"e",2016-12-01
"21816",1,"a",2016-08-01
"21817",1,"b",2016-09-01
"21818",3,"c",2016-10-01
"21819",4,"d",2016-11-01
"21820",5,"e",2016-12-01
"21821",1,"a",2016-08-01
"21822",1,"b",2016-09-01
"21823",3,"c",2016-10-01
"21824",4,"d",2016-11-01
"21825",5,"e",2016-12-01
"21826",1,"a",2016-08-01
"21827",1,"b",2016-09-01
"21828",3,"c",2016-10-01
"21829",4,"d",2016-11-01
"21830",5,"e",2016-12-01
"21831",1,"a",2016-08-01
"21832",1,"b",2016-09-01
"21833",3,"c",2016-10-01
"21834",4,"d",2016-11-01
"21835",5,"e",2016-12-01
"21836",1,"a",2016-08-01
"21837",1,"b",2016-09-01
"21838",3,"c",2016-10-01
"21839",4,"d",2016-11-01
"21840",5,"e",2016-12-01
"21841",1,"a",2016-08-01
"21842",1,"b",2016-09-01
"21843",3,"c",2016-10-01
"21844",4,"d",2016-11-01
"21845",5,"e",2016-12-01
"21846",1,"a",2016-08-01
"21847",1,"b",2016-09-01
"21848",3,"c",2016-10-01
"21849",4,"d",2016-11-01
"21850",5,"e",2016-12-01
"21851",1,"a",2016-08-01
"21852",1,"b",2016-09-01
"21853",3,"c",2016-10-01
"21854",4,"d",2016-11-01
"21855",5,"e",2016-12-01
"21856",1,"a",2016-08-01
"21857",1,"b",2016-09-01
"21858",3,"c",2016-10-01
"21859",4,"d",2016-11-01
"21860",5,"e",2016-12-01
"21861",1,"a",2016-08-01
"21862",1,"b",2016-09-01
"21863",3,"c",2016-10-01
"21864",4,"d",2016-11-01
"21865",5,"e",2016-12-01
"21866",1,"a",2016-08-01
"21867",1,"b",2016-09-01
"21868",3,"c",2016-10-01
"21869",4,"d",2016-11-01
"21870",5,"e",2016-12-01
"21871",1,"a",2016-08-01
"21872",1,"b",2016-09-01
"21873",3,"c",2016-10-01
"21874",4,"d",2016-11-01
"21875",5,"e",2016-12-01
"21876",1,"a",2016-08-01
"21877",1,"b",2016-09-01
"21878",3,"c",2016-10-01
"21879",4,"d",2016-11-01
"21880",5,"e",2016-12-01
"21881",1,"a",2016-08-01
"21882",1,"b",2016-09-01
"21883",3,"c",2016-10-01
"21884",4,"d",2016-11-01
"21885",5,"e",2016-12-01
"21886",1,"a",2016-08-01
"21887",1,"b",2016-09-01
"21888",3,"c",2016-10-01
"21889",4,"d",2016-11-01
"21890",5,"e",2016-12-01
"21891",1,"a",2016-08-01
"21892",1,"b",2016-09-01
"21893",3,"c",2016-10-01
"21894",4,"d",2016-11-01
"21895",5,"e",2016-12-01
"21896",1,"a",2016-08-01
"21897",1,"b",2016-09-01
"21898",3,"c",2016-10-01
"21899",4,"d",2016-11-01
"21900",5,"e",2016-12-01
"21901",1,"a",2016-08-01
"21902",1,"b",2016-09-01
"21903",3,"c",2016-10-01
"21904",4,"d",2016-11-01
"21905",5,"e",2016-12-01
"21906",1,"a",2016-08-01
"21907",1,"b",2016-09-01
"21908",3,"c",2016-10-01
"21909",4,"d",2016-11-01
"21910",5,"e",2016-12-01
"21911",1,"a",2016-08-01
"21912",1,"b",2016-09-01
"21913",3,"c",2016-10-01
"21914",4,"d",2016-11-01
"21915",5,"e",2016-12-01
"21916",1,"a",2016-08-01
"21917",1,"b",2016-09-01
"21918",3,"c",2016-10-01
"21919",4,"d",2016-11-01
"21920",5,"e",2016-12-01
"21921",1,"a",2016-08-01
"21922",1,"b",2016-09-01
"21923",3,"c",2016-10-01
"21924",4,"d",2016-11-01
"21925",5,"e",2016-12-01
"21926",1,"a",2016-08-01
"21927",1,"b",2016-09-01
"21928",3,"c",2016-10-01
"21929",4,"d",2016-11-01
"21930",5,"e",2016-12-01
"21931",1,"a",2016-08-01
"21932",1,"b",2016-09-01
"21933",3,"c",2016-10-01
"21934",4,"d",2016-11-01
"21935",5,"e",2016-12-01
"21936",1,"a",2016-08-01
"21937",1,"b",2016-09-01
"21938",3,"c",2016-10-01
"21939",4,"d",2016-11-01
"21940",5,"e",2016-12-01
"21941",1,"a",2016-08-01
"21942",1,"b",2016-09-01
"21943",3,"c",2016-10-01
"21944",4,"d",2016-11-01
"21945",5,"e",2016-12-01
"21946",1,"a",2016-08-01
"21947",1,"b",2016-09-01
"21948",3,"c",2016-10-01
"21949",4,"d",2016-11-01
"21950",5,"e",2016-12-01
"21951",1,"a",2016-08-01
"21952",1,"b",2016-09-01
"21953",3,"c",2016-10-01
"21954",4,"d",2016-11-01
"21955",5,"e",2016-12-01
"21956",1,"a",2016-08-01
"21957",1,"b",2016-09-01
"21958",3,"c",2016-10-01
"21959",4,"d",2016-11-01
"21960",5,"e",2016-12-01
"21961",1,"a",2016-08-01
"21962",1,"b",2016-09-01
"21963",3,"c",2016-10-01
"21964",4,"d",2016-11-01
"21965",5,"e",2016-12-01
"21966",1,"a",2016-08-01
"21967",1,"b",2016-09-01
"21968",3,"c",2016-10-01
"21969",4,"d",2016-11-01
"21970",5,"e",2016-12-01
"21971",1,"a",2016-08-01
"21972",1,"b",2016-09-01
"21973",3,"c",2016-10-01
"21974",4,"d",2016-11-01
"21975",5,"e",2016-12-01
"21976",1,"a",2016-08-01
"21977",1,"b",2016-09-01
"21978",3,"c",2016-10-01
"21979",4,"d",2016-11-01
"21980",5,"e",2016-12-01
"21981",1,"a",2016-08-01
"21982",1,"b",2016-09-01
"21983",3,"c",2016-10-01
"21984",4,"d",2016-11-01
"21985",5,"e",2016-12-01
"21986",1,"a",2016-08-01
"21987",1,"b",2016-09-01
"21988",3,"c",2016-10-01
"21989",4,"d",2016-11-01
"21990",5,"e",2016-12-01
"21991",1,"a",2016-08-01
"21992",1,"b",2016-09-01
"21993",3,"c",2016-10-01
"21994",4,"d",2016-11-01
"21995",5,"e",2016-12-01
"21996",1,"a",2016-08-01
"21997",1,"b",2016-09-01
"21998",3,"c",2016-10-01
"21999",4,"d",2016-11-01
"22000",5,"e",2016-12-01
"22001",1,"a",2016-08-01
"22002",1,"b",2016-09-01
"22003",3,"c",2016-10-01
"22004",4,"d",2016-11-01
"22005",5,"e",2016-12-01
"22006",1,"a",2016-08-01
"22007",1,"b",2016-09-01
"22008",3,"c",2016-10-01
"22009",4,"d",2016-11-01
"22010",5,"e",2016-12-01
"22011",1,"a",2016-08-01
"22012",1,"b",2016-09-01
"22013",3,"c",2016-10-01
"22014",4,"d",2016-11-01
"22015",5,"e",2016-12-01
"22016",1,"a",2016-08-01
"22017",1,"b",2016-09-01
"22018",3,"c",2016-10-01
"22019",4,"d",2016-11-01
"22020",5,"e",2016-12-01
"22021",1,"a",2016-08-01
"22022",1,"b",2016-09-01
"22023",3,"c",2016-10-01
"22024",4,"d",2016-11-01
"22025",5,"e",2016-12-01
"22026",1,"a",2016-08-01
"22027",1,"b",2016-09-01
"22028",3,"c",2016-10-01
"22029",4,"d",2016-11-01
"22030",5,"e",2016-12-01
"22031",1,"a",2016-08-01
"22032",1,"b",2016-09-01
"22033",3,"c",2016-10-01
"22034",4,"d",2016-11-01
"22035",5,"e",2016-12-01
"22036",1,"a",2016-08-01
"22037",1,"b",2016-09-01
"22038",3,"c",2016-10-01
"22039",4,"d",2016-11-01
"22040",5,"e",2016-12-01
"22041",1,"a",2016-08-01
"22042",1,"b",2016-09-01
"22043",3,"c",2016-10-01
"22044",4,"d",2016-11-01
"22045",5,"e",2016-12-01
"22046",1,"a",2016-08-01
"22047",1,"b",2016-09-01
"22048",3,"c",2016-10-01
"22049",4,"d",2016-11-01
"22050",5,"e",2016-12-01
"22051",1,"a",2016-08-01
"22052",1,"b",2016-09-01
"22053",3,"c",2016-10-01
"22054",4,"d",2016-11-01
"22055",5,"e",2016-12-01
"22056",1,"a",2016-08-01
"22057",1,"b",2016-09-01
"22058",3,"c",2016-10-01
"22059",4,"d",2016-11-01
"22060",5,"e",2016-12-01
"22061",1,"a",2016-08-01
"22062",1,"b",2016-09-01
"22063",3,"c",2016-10-01
"22064",4,"d",2016-11-01
"22065",5,"e",2016-12-01
"22066",1,"a",2016-08-01
"22067",1,"b",2016-09-01
"22068",3,"c",2016-10-01
"22069",4,"d",2016-11-01
"22070",5,"e",2016-12-01
"22071",1,"a",2016-08-01
"22072",1,"b",2016-09-01
"22073",3,"c",2016-10-01
"22074",4,"d",2016-11-01
"22075",5,"e",2016-12-01
"22076",1,"a",2016-08-01
"22077",1,"b",2016-09-01
"22078",3,"c",2016-10-01
"22079",4,"d",2016-11-01
"22080",5,"e",2016-12-01
"22081",1,"a",2016-08-01
"22082",1,"b",2016-09-01
"22083",3,"c",2016-10-01
"22084",4,"d",2016-11-01
"22085",5,"e",2016-12-01
"22086",1,"a",2016-08-01
"22087",1,"b",2016-09-01
"22088",3,"c",2016-10-01
"22089",4,"d",2016-11-01
"22090",5,"e",2016-12-01
"22091",1,"a",2016-08-01
"22092",1,"b",2016-09-01
"22093",3,"c",2016-10-01
"22094",4,"d",2016-11-01
"22095",5,"e",2016-12-01
"22096",1,"a",2016-08-01
"22097",1,"b",2016-09-01
"22098",3,"c",2016-10-01
"22099",4,"d",2016-11-01
"22100",5,"e",2016-12-01
"22101",1,"a",2016-08-01
"22102",1,"b",2016-09-01
"22103",3,"c",2016-10-01
"22104",4,"d",2016-11-01
"22105",5,"e",2016-12-01
"22106",1,"a",2016-08-01
"22107",1,"b",2016-09-01
"22108",3,"c",2016-10-01
"22109",4,"d",2016-11-01
"22110",5,"e",2016-12-01
"22111",1,"a",2016-08-01
"22112",1,"b",2016-09-01
"22113",3,"c",2016-10-01
"22114",4,"d",2016-11-01
"22115",5,"e",2016-12-01
"22116",1,"a",2016-08-01
"22117",1,"b",2016-09-01
"22118",3,"c",2016-10-01
"22119",4,"d",2016-11-01
"22120",5,"e",2016-12-01
"22121",1,"a",2016-08-01
"22122",1,"b",2016-09-01
"22123",3,"c",2016-10-01
"22124",4,"d",2016-11-01
"22125",5,"e",2016-12-01
"22126",1,"a",2016-08-01
"22127",1,"b",2016-09-01
"22128",3,"c",2016-10-01
"22129",4,"d",2016-11-01
"22130",5,"e",2016-12-01
"22131",1,"a",2016-08-01
"22132",1,"b",2016-09-01
"22133",3,"c",2016-10-01
"22134",4,"d",2016-11-01
"22135",5,"e",2016-12-01
"22136",1,"a",2016-08-01
"22137",1,"b",2016-09-01
"22138",3,"c",2016-10-01
"22139",4,"d",2016-11-01
"22140",5,"e",2016-12-01
"22141",1,"a",2016-08-01
"22142",1,"b",2016-09-01
"22143",3,"c",2016-10-01
"22144",4,"d",2016-11-01
"22145",5,"e",2016-12-01
"22146",1,"a",2016-08-01
"22147",1,"b",2016-09-01
"22148",3,"c",2016-10-01
"22149",4,"d",2016-11-01
"22150",5,"e",2016-12-01
"22151",1,"a",2016-08-01
"22152",1,"b",2016-09-01
"22153",3,"c",2016-10-01
"22154",4,"d",2016-11-01
"22155",5,"e",2016-12-01
"22156",1,"a",2016-08-01
"22157",1,"b",2016-09-01
"22158",3,"c",2016-10-01
"22159",4,"d",2016-11-01
"22160",5,"e",2016-12-01
"22161",1,"a",2016-08-01
"22162",1,"b",2016-09-01
"22163",3,"c",2016-10-01
"22164",4,"d",2016-11-01
"22165",5,"e",2016-12-01
"22166",1,"a",2016-08-01
"22167",1,"b",2016-09-01
"22168",3,"c",2016-10-01
"22169",4,"d",2016-11-01
"22170",5,"e",2016-12-01
"22171",1,"a",2016-08-01
"22172",1,"b",2016-09-01
"22173",3,"c",2016-10-01
"22174",4,"d",2016-11-01
"22175",5,"e",2016-12-01
"22176",1,"a",2016-08-01
"22177",1,"b",2016-09-01
"22178",3,"c",2016-10-01
"22179",4,"d",2016-11-01
"22180",5,"e",2016-12-01
"22181",1,"a",2016-08-01
"22182",1,"b",2016-09-01
"22183",3,"c",2016-10-01
"22184",4,"d",2016-11-01
"22185",5,"e",2016-12-01
"22186",1,"a",2016-08-01
"22187",1,"b",2016-09-01
"22188",3,"c",2016-10-01
"22189",4,"d",2016-11-01
"22190",5,"e",2016-12-01
"22191",1,"a",2016-08-01
"22192",1,"b",2016-09-01
"22193",3,"c",2016-10-01
"22194",4,"d",2016-11-01
"22195",5,"e",2016-12-01
"22196",1,"a",2016-08-01
"22197",1,"b",2016-09-01
"22198",3,"c",2016-10-01
"22199",4,"d",2016-11-01
"22200",5,"e",2016-12-01
"22201",1,"a",2016-08-01
"22202",1,"b",2016-09-01
"22203",3,"c",2016-10-01
"22204",4,"d",2016-11-01
"22205",5,"e",2016-12-01
"22206",1,"a",2016-08-01
"22207",1,"b",2016-09-01
"22208",3,"c",2016-10-01
"22209",4,"d",2016-11-01
"22210",5,"e",2016-12-01
"22211",1,"a",2016-08-01
"22212",1,"b",2016-09-01
"22213",3,"c",2016-10-01
"22214",4,"d",2016-11-01
"22215",5,"e",2016-12-01
"22216",1,"a",2016-08-01
"22217",1,"b",2016-09-01
"22218",3,"c",2016-10-01
"22219",4,"d",2016-11-01
"22220",5,"e",2016-12-01
"22221",1,"a",2016-08-01
"22222",1,"b",2016-09-01
"22223",3,"c",2016-10-01
"22224",4,"d",2016-11-01
"22225",5,"e",2016-12-01
"22226",1,"a",2016-08-01
"22227",1,"b",2016-09-01
"22228",3,"c",2016-10-01
"22229",4,"d",2016-11-01
"22230",5,"e",2016-12-01
"22231",1,"a",2016-08-01
"22232",1,"b",2016-09-01
"22233",3,"c",2016-10-01
"22234",4,"d",2016-11-01
"22235",5,"e",2016-12-01
"22236",1,"a",2016-08-01
"22237",1,"b",2016-09-01
"22238",3,"c",2016-10-01
"22239",4,"d",2016-11-01
"22240",5,"e",2016-12-01
"22241",1,"a",2016-08-01
"22242",1,"b",2016-09-01
"22243",3,"c",2016-10-01
"22244",4,"d",2016-11-01
"22245",5,"e",2016-12-01
"22246",1,"a",2016-08-01
"22247",1,"b",2016-09-01
"22248",3,"c",2016-10-01
"22249",4,"d",2016-11-01
"22250",5,"e",2016-12-01
"22251",1,"a",2016-08-01
"22252",1,"b",2016-09-01
"22253",3,"c",2016-10-01
"22254",4,"d",2016-11-01
"22255",5,"e",2016-12-01
"22256",1,"a",2016-08-01
"22257",1,"b",2016-09-01
"22258",3,"c",2016-10-01
"22259",4,"d",2016-11-01
"22260",5,"e",2016-12-01
"22261",1,"a",2016-08-01
"22262",1,"b",2016-09-01
"22263",3,"c",2016-10-01
"22264",4,"d",2016-11-01
"22265",5,"e",2016-12-01
"22266",1,"a",2016-08-01
"22267",1,"b",2016-09-01
"22268",3,"c",2016-10-01
"22269",4,"d",2016-11-01
"22270",5,"e",2016-12-01
"22271",1,"a",2016-08-01
"22272",1,"b",2016-09-01
"22273",3,"c",2016-10-01
"22274",4,"d",2016-11-01
"22275",5,"e",2016-12-01
"22276",1,"a",2016-08-01
"22277",1,"b",2016-09-01
"22278",3,"c",2016-10-01
"22279",4,"d",2016-11-01
"22280",5,"e",2016-12-01
"22281",1,"a",2016-08-01
"22282",1,"b",2016-09-01
"22283",3,"c",2016-10-01
"22284",4,"d",2016-11-01
"22285",5,"e",2016-12-01
"22286",1,"a",2016-08-01
"22287",1,"b",2016-09-01
"22288",3,"c",2016-10-01
"22289",4,"d",2016-11-01
"22290",5,"e",2016-12-01
"22291",1,"a",2016-08-01
"22292",1,"b",2016-09-01
"22293",3,"c",2016-10-01
"22294",4,"d",2016-11-01
"22295",5,"e",2016-12-01
"22296",1,"a",2016-08-01
"22297",1,"b",2016-09-01
"22298",3,"c",2016-10-01
"22299",4,"d",2016-11-01
"22300",5,"e",2016-12-01
"22301",1,"a",2016-08-01
"22302",1,"b",2016-09-01
"22303",3,"c",2016-10-01
"22304",4,"d",2016-11-01
"22305",5,"e",2016-12-01
"22306",1,"a",2016-08-01
"22307",1,"b",2016-09-01
"22308",3,"c",2016-10-01
"22309",4,"d",2016-11-01
"22310",5,"e",2016-12-01
"22311",1,"a",2016-08-01
"22312",1,"b",2016-09-01
"22313",3,"c",2016-10-01
"22314",4,"d",2016-11-01
"22315",5,"e",2016-12-01
"22316",1,"a",2016-08-01
"22317",1,"b",2016-09-01
"22318",3,"c",2016-10-01
"22319",4,"d",2016-11-01
"22320",5,"e",2016-12-01
"22321",1,"a",2016-08-01
"22322",1,"b",2016-09-01
"22323",3,"c",2016-10-01
"22324",4,"d",2016-11-01
"22325",5,"e",2016-12-01
"22326",1,"a",2016-08-01
"22327",1,"b",2016-09-01
"22328",3,"c",2016-10-01
"22329",4,"d",2016-11-01
"22330",5,"e",2016-12-01
"22331",1,"a",2016-08-01
"22332",1,"b",2016-09-01
"22333",3,"c",2016-10-01
"22334",4,"d",2016-11-01
"22335",5,"e",2016-12-01
"22336",1,"a",2016-08-01
"22337",1,"b",2016-09-01
"22338",3,"c",2016-10-01
"22339",4,"d",2016-11-01
"22340",5,"e",2016-12-01
"22341",1,"a",2016-08-01
"22342",1,"b",2016-09-01
"22343",3,"c",2016-10-01
"22344",4,"d",2016-11-01
"22345",5,"e",2016-12-01
"22346",1,"a",2016-08-01
"22347",1,"b",2016-09-01
"22348",3,"c",2016-10-01
"22349",4,"d",2016-11-01
"22350",5,"e",2016-12-01
"22351",1,"a",2016-08-01
"22352",1,"b",2016-09-01
"22353",3,"c",2016-10-01
"22354",4,"d",2016-11-01
"22355",5,"e",2016-12-01
"22356",1,"a",2016-08-01
"22357",1,"b",2016-09-01
"22358",3,"c",2016-10-01
"22359",4,"d",2016-11-01
"22360",5,"e",2016-12-01
"22361",1,"a",2016-08-01
"22362",1,"b",2016-09-01
"22363",3,"c",2016-10-01
"22364",4,"d",2016-11-01
"22365",5,"e",2016-12-01
"22366",1,"a",2016-08-01
"22367",1,"b",2016-09-01
"22368",3,"c",2016-10-01
"22369",4,"d",2016-11-01
"22370",5,"e",2016-12-01
"22371",1,"a",2016-08-01
"22372",1,"b",2016-09-01
"22373",3,"c",2016-10-01
"22374",4,"d",2016-11-01
"22375",5,"e",2016-12-01
"22376",1,"a",2016-08-01
"22377",1,"b",2016-09-01
"22378",3,"c",2016-10-01
"22379",4,"d",2016-11-01
"22380",5,"e",2016-12-01
"22381",1,"a",2016-08-01
"22382",1,"b",2016-09-01
"22383",3,"c",2016-10-01
"22384",4,"d",2016-11-01
"22385",5,"e",2016-12-01
"22386",1,"a",2016-08-01
"22387",1,"b",2016-09-01
"22388",3,"c",2016-10-01
"22389",4,"d",2016-11-01
"22390",5,"e",2016-12-01
"22391",1,"a",2016-08-01
"22392",1,"b",2016-09-01
"22393",3,"c",2016-10-01
"22394",4,"d",2016-11-01
"22395",5,"e",2016-12-01
"22396",1,"a",2016-08-01
"22397",1,"b",2016-09-01
"22398",3,"c",2016-10-01
"22399",4,"d",2016-11-01
"22400",5,"e",2016-12-01
"22401",1,"a",2016-08-01
"22402",1,"b",2016-09-01
"22403",3,"c",2016-10-01
"22404",4,"d",2016-11-01
"22405",5,"e",2016-12-01
"22406",1,"a",2016-08-01
"22407",1,"b",2016-09-01
"22408",3,"c",2016-10-01
"22409",4,"d",2016-11-01
"22410",5,"e",2016-12-01
"22411",1,"a",2016-08-01
